,Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Perihelion Time,Mean Anomaly,Hazardous,Avg_Diameter_KM
170,19.9,16.13668117,43169132.0,2,0.10218,4.927,0.329793355,14.33285505,253.4348741,0.868803998,165.1484127,2458157.748,254.9924492,0,0.4503421705
171,22.5,7.480711704,68938208.0,5,0.00594609,5.532,0.194890187,15.5399779,194.4303121,0.899793237,110.5557197,2458100.382,276.6777732,0,0.13600116099999998
172,21.3,23.58895686,43545180.0,3,0.0463696,7.883,0.471077406,23.86194499,290.1493207,0.377763065,33.14602214,2457985.764,24.06198361,1,0.2363429305
173,18.0,11.52544958,16186273.0,0,0.0132207,5.842,0.192184672,21.46918686,322.7806339,0.836013022,98.98782143,2458123.14,245.1890956,1,1.080295624
174,23.4,10.44659924,1298905.875,2,0.00254036,6.831,0.386794963,2.892604279,321.6436243,0.524432048,44.51354435,2458109.193,224.5501365,0,0.08985507599999999
175,27.6,6.631819686,41985840.0,6,0.00109712,5.857,0.233962858,3.845270312,196.3089474,0.799073083,85.90076663,2458130.802,239.4550495,0,0.0129880105
176,20.0,12.94382846,35395452.0,1,0.196219,4.579,0.512098201,14.5719683,23.62171847,0.683082367,30.22701971,2457929.182,42.43165484,0,0.430073434
177,20.5,32.34999063,55525012.0,4,0.0484137,3.908,0.671147561,12.27143258,134.4972867,0.555132464,251.3421944,2458090.431,319.5869226,1,0.341619472
178,21.3,11.26916468,26756424.0,5,0.0427367,4.053,0.452320725,12.06866945,8.788946167,0.932695564,160.4959894,2458260.253,244.801984,1,0.2363429305
179,18.8,31.39153504,62973468.0,1,0.0513984,7.009,0.487017532,28.86867583,166.1939032,0.416798067,131.4820294,2457939.26,82.41524826,0,0.7473819705
180,20.6,3.696657853,40152700.0,1,0.261067,3.76,0.372097379,6.654775794,321.3535011,1.24632015,178.9564442,2458292.341,257.1405929,0,0.3262440625
181,20.7,20.02348492,26938286.0,1,0.176403,5.44,0.517062667,21.90469663,304.2226334,0.53381277,321.9297946,2457833.892,141.3035121,0,0.311560661
182,26.9,2.683853974,17471656.0,4,0.00731584,5.92,0.071499135,1.559152807,67.10073151,0.960374917,287.633478,2458073.062,292.0134404,0,0.0179284445
183,18.7,40.16551123,60259216.0,0,0.197366,3.374,0.830216717,19.31015899,172.158123,0.32264641,203.764902,2457759.444,15.44646863,0,0.7826049975
184,25.7,9.010488107,24198584.0,0,0.0483196,5.244,0.176631872,7.724689406,147.2825545,0.995375326,50.19779903,2457965.869,25.67916881,0,0.031156066000000003
185,23.5,6.368218127,26466610.0,4,0.0252684,5.845,0.235353736,1.562718009,20.45385431,0.800001975,159.1427096,2457969.792,28.28216611,0,0.08581093149999999
186,19.7,28.12697001,47811536.0,5,0.21133,2.949,0.743861354,19.65152628,101.1050353,0.642255711,327.4174435,2457365.131,157.7178835,0,0.493790371
187,18.8,40.16550039,60259164.0,0,0.197415,3.374,0.830129002,19.30532651,172.157367,0.322864659,203.7788883,2457759.437,90.67396805,0,0.7473819705
188,20.6,17.03071425,5193227.0,0,0.0118739,5.126,0.531135063,1.398947913,108.9361731,0.566085442,314.4934962,2457853.622,109.1215214,1,0.3262440625
189,23.6,13.37163703,49181324.0,6,0.0430556,6.482,0.119689028,7.485572153,139.8876846,0.810135583,173.1295259,2457992.067,9.414568024,0,0.0819488035
190,21.5,16.78970428,63561092.0,0,0.124977,5.649,0.416189586,18.99724712,42.39806431,0.623827818,131.3721613,2457818.804,343.6674809,0,0.21554731500000002
191,21.5,16.78970245,63561064.0,1,0.124955,5.649,0.416119575,18.99766142,42.39515631,0.62384772,131.3691644,2457818.796,162.1573952,0,0.21554731500000002
192,24.8,8.974451416,29181276.0,4,0.0248379,5.503,0.155187708,2.472334583,15.39358392,0.959661786,102.3995268,2458078.911,296.1673513,0,0.0471566145
193,19.9,23.40663052,19376870.0,0,0.0515574,5.262,0.632373069,5.658087131,291.9709705,0.421454568,29.41168437,2457851.172,119.9026872,0,0.4503421705
194,22.1,19.53134604,50899832.0,1,0.095436,6.55,0.244817999,35.31551687,195.1507089,0.666153584,187.9551444,2457880.985,142.1815303,0,0.1635093595
195,20.4,11.66650637,54915028.0,1,0.0379013,5.327,0.190561164,21.09939805,196.7630114,0.944486789,154.5874134,2458198.229,205.3834595,1,0.3577195015
196,21.2,9.772334952,53934032.0,2,0.0558885,6.192,0.188407739,19.87053311,57.32432319,0.782487442,315.2260006,2457969.366,32.4136765,0,0.24748143
197,22.9,21.96604402,62555340.0,5,0.0352876,4.858,0.376759314,4.747354328,147.5379904,0.825888589,319.1806025,2457935.562,41.9569927,0,0.1131208385
198,20.6,17.82239398,9380801.0,0,0.0108978,4.187,0.555291982,2.173194894,351.9605678,0.70820877,297.1892485,2458310.455,207.9897313,1,0.3262440625
199,21.8,9.108857681,44981060.0,1,0.104736,6.003,0.377535298,7.104126563,179.5057828,0.623300636,170.8521653,2457994.548,5.854064811,0,0.187733863
200,18.8,11.77424794,56441720.0,1,0.0160302,7.06,0.286890658,1.327445309,92.06991506,0.589258429,71.73387785,2458113.076,212.2843195,1,0.7473819705
201,24.3,11.19234352,32090024.0,7,0.00336216,6.033,0.168225209,4.625123201,193.5434227,0.837333187,265.469997,2457825.358,170.9055417,0,0.0593666605
202,25.0,6.296119131,7555205.0,5,0.0511377,6.368,0.146370382,10.38561366,18.53274267,0.801639815,334.4465114,2457956.161,48.02060936,0,0.0430073435
203,19.0,17.80588113,9538428.0,0,0.0559407,5.447,0.483871293,24.08299123,38.554591,0.570151483,61.37592604,2458191.095,198.2044241,0,0.6816204585000001
204,20.6,23.76774875,26749868.0,3,0.0281473,6.681,0.620525213,4.559941011,293.9197687,0.326629134,63.07430147,2458122.997,208.8110789,1,0.3262440625
205,18.7,4.952970789,69442016.0,0,0.256947,3.829,0.339208342,10.93407494,80.84398937,1.27038034,172.7556361,2458051.564,341.119355,0,0.7826049975
206,21.4,14.43852096,55876996.0,1,0.0298549,5.245,0.441952598,19.53741602,9.050147492,0.653630822,256.0761755,2458110.143,274.7506398,1,0.225705747
207,23.3,8.780697047,36420424.0,5,0.018281,5.738,0.310489221,5.753759695,196.4877402,0.73491803,71.96610777,2457877.501,110.1686537,0,0.09408981549999999
208,18.9,14.8303269,28906368.0,0,0.113543,6.326,0.346291235,12.7783371,259.9517695,0.612904543,203.7846994,2458099.878,252.1101482,0,0.7137442405000001
209,20.6,12.42774975,20916226.0,0,0.0594885,5.235,0.352624711,18.38440914,38.1026324,0.76775636,293.5937558,2457843.284,119.9775719,0,0.3262440625
210,26.3,18.00810222,52719728.0,7,0.00155558,7.471,0.375131437,10.61402198,189.4290074,0.480214266,206.3336354,2457934.763,96.17078023,0,0.023634293
211,28.7,10.89735211,22324196.0,6,0.00486768,4.715,0.326351758,2.468369943,132.6540359,0.937788632,43.14887032,2458057.17,325.9945887,0,0.007826050000000001
212,20.8,11.91230567,26335462.0,0,0.000135863,5.719,0.200847466,7.191869414,250.690912,0.860054324,84.60446236,2458050.123,316.193455,1,0.2975381215
213,20.8,16.17399574,30691200.0,0,0.0505078,5.969,0.300926918,13.05216301,252.3100537,0.706245579,123.7544397,2458102.133,261.3521356,0,0.2975381215
214,20.0,13.81495661,33047286.0,0,0.12323,4.684,0.359676964,14.81004941,303.0626208,0.887759699,8.091928419,2458030.229,221.3003814,0,0.430073434
215,18.3,21.94504777,28635060.0,0,0.031732,2.962,0.702387309,5.852198107,13.86004843,0.795357869,319.8157692,2458203.923,314.1078958,1,0.940898155
216,28.2,1.696036734,12866110.0,4,0.00510293,5.972,0.027140619,1.475543069,46.16888948,0.995402784,341.7634317,2458136.285,230.6902292,0,0.009852413
217,20.1,28.30126915,65317764.0,3,0.111019,5.149,0.522458019,18.70850096,320.7671557,0.567753182,53.95142348,2457864.767,103.1968051,0,0.410716941
218,20.0,13.81495655,33047286.0,0,0.12367,4.684,0.359596943,14.80908446,303.0546491,0.887856014,8.099011085,2458030.239,342.0445912,0,0.430073434
219,24.1,11.00604019,50632012.0,0,0.012946,6.101,0.012961256,10.74760092,106.3717238,0.979681623,101.6388261,2458172.58,188.4820622,0,0.06509424850000001
220,22.5,15.76937557,72734736.0,5,0.204261,6.539,0.357775186,25.20689174,330.6819996,0.572266154,351.9160172,2457955.316,52.94473125,0,0.13600116099999998
221,20.0,6.512148568,71047256.0,0,0.168807,5.043,0.144095765,7.725425258,183.2874517,1.09408987,263.8291491,2457903.636,66.05807476,0,0.430073434
222,20.4,10.20313158,12809288.0,0,0.0538301,7.351,0.483442943,6.059105249,114.4535882,0.402529036,0.751760857,2457707.604,206.5407562,0,0.3577195015
223,25.6,4.80017647,8955735.0,6,0.00457185,5.618,0.154009184,4.635883856,42.44095251,0.934572499,300.6622422,2457995.83,3.964133127,0,0.0326244065
224,21.51,13.8133903,41845276.0,5,0.225123,3.346,0.491571706,19.8010312,258.7854966,1.173540603,42.56499789,2457962.344,10.72428223,0,0.214556965
225,20.4,10.20313012,12809289.0,0,0.0539712,7.35,0.483344487,6.057246558,114.4423845,0.402652556,0.749508696,2457958.897,59.59793608,0,0.3577195015
226,20.3,11.28687705,33903420.0,2,0.0378872,4.485,0.464653393,2.341078942,271.8296282,0.785718636,3.273959279,2458061.406,326.2391644,1,0.374578302
227,20.8,28.95600839,52117492.0,6,0.241892,4.002,0.640682396,40.79933074,283.0687872,0.555008126,56.23056351,2458011.732,354.2332058,0,0.2975381215
228,20.6,8.651590667,27575540.0,4,0.0798524,4.98,0.369062788,5.842845803,341.8961523,0.808091284,342.1310676,2458245.236,193.5857368,0,0.3262440625
229,18.7,14.28368254,28807414.0,0,0.086402,3.448,0.627974395,10.87121351,206.7292815,0.781763383,147.7260513,2458114.064,323.2554578,0,0.7826049975
230,18.5,18.8508513,33022334.0,0,0.134651,6.345,0.274232155,36.28414633,109.0770213,0.663085871,346.8725461,2458055.409,298.0283623,0,0.858109316
231,21.2,16.33617524,37646284.0,0,0.109607,5.316,0.122430007,28.94828138,118.5841152,1.015378405,72.06262379,2457457.327,113.3827336,0,0.24748143
232,20.5,7.989587028,50523108.0,2,0.115461,4.47,0.35118868,15.65470982,79.7551275,0.962577997,291.2313206,2458285.779,204.4040509,0,0.341619472
233,27.2,8.15649753,72657440.0,5,0.00656022,5.233,0.25406047,2.955318531,75.96084465,0.902250302,61.30450355,2457902.633,72.51110905,0,0.015615022999999999
234,21.0,16.33618898,37646276.0,0,0.112305,5.316,0.12243869,28.94759777,118.5788098,1.015337932,72.05834115,2457911.899,70.16831954,0,0.271357992
235,18.8,38.40376815,74313760.0,0,0.042963,3.162,0.765481083,13.04192864,166.0005786,0.5208225,253.3471569,2457573.125,127.2755754,1,0.7473819705
236,21.0,10.87652213,33491848.0,0,0.144527,5.61,0.337956573,11.89032448,148.3829073,0.722780372,218.5473805,2457838.135,140.2867688,0,0.271357992
237,21.1,25.77439426,6954526.0,5,0.0417191,2.753,0.819251879,15.02022441,126.7788723,0.479292087,289.2599309,2458215.276,310.9769221,1,0.2591448705
238,20.5,10.41282738,13515868.0,5,0.0682463,3.242,0.560513438,14.3357716,322.2075038,1.065464744,340.284517,2458605.332,202.0759396,0,0.341619472
239,26.9,9.994683899,27843766.0,7,0.0336951,6.057,0.165903217,2.07974763,227.0039918,0.835922839,194.9107289,2458097.776,264.4382556,0,0.0179284445
240,20.0,6.762149439,69102648.0,0,0.0620336,4.648,0.280890441,10.27271325,6.009984845,1.021941532,220.0319073,2458228.108,227.5825279,0,0.430073434
241,26.8,20.45613575,53104716.0,3,0.000354709,4.893,0.374996242,4.575085365,344.9891163,0.820353528,71.17014088,2458059.424,321.3795834,0,0.0187733865
242,21.2,22.45388967,51863844.0,1,0.0565464,7.257,0.496380198,10.63367303,289.7666111,0.397488603,194.6834126,2458061.578,274.1472955,0,0.24748143
243,21.7,4.420739317,38523372.0,0,0.0322578,5.276,0.269988094,7.177009883,154.7470266,0.870920227,265.2441855,2458031.775,336.3445347,1,0.19658148749999999
244,25.579,7.928890614,21310594.0,6,0.0580781,6.192,0.158418997,11.68968552,181.0195208,0.81756466,226.4057344,2458068.276,290.2347895,0,0.0329414425
245,23.8,6.289760801,23756480.0,6,0.0937947,4.833,0.186324896,10.27046201,343.788751,1.100396984,7.077227965,2457802.304,124.2085236,0,0.07473819699999999
246,20.7,18.89432695,47355656.0,1,0.0787175,6.904,0.681326089,21.74123304,37.55604628,0.260512932,158.1216186,2458101.469,225.3612921,0,0.311560661
247,18.0,7.265246092,28027668.0,0,0.162198,3.498,0.470123891,9.460567694,173.7526889,1.165204253,165.8097113,2457485.055,95.34234234,0,1.080295624
248,24.7,8.115731138,12311839.0,3,0.0285671,5.865,0.203051046,4.222235016,146.2448747,0.830905112,296.93581,2458180.936,192.9503264,0,0.049379037
249,23.8,24.52374455,71128488.0,6,0.00972154,5.302,0.341249037,5.85930423,341.9028085,0.776945447,255.0354194,2458221.448,189.983585,0,0.07473819699999999
250,18.0,7.265250342,28027656.0,0,0.161443,3.498,0.470046141,9.460561131,173.7526589,1.165365936,165.8028522,2457484.988,155.8138827,0,1.080295624
251,20.3,14.23538375,59854608.0,0,0.10431,5.779,0.415609943,12.61015126,64.76404949,0.610195889,321.1555306,2458152.248,219.8224039,0,0.374578302
252,18.7,10.657203,54951616.0,0,0.244072,2.896,0.595421908,16.58773327,157.1771657,1.222201078,208.8467678,2458121.669,337.2549513,0,0.7826049975
253,25.0,11.41550538,32271954.0,7,0.0607399,6.357,0.202368058,21.93629045,0.939530143,0.742704851,143.9691207,2458026.151,331.8622581,0,0.0430073435
254,23.0,5.493440713,9547403.0,5,0.00595383,5.286,0.234081632,3.718684574,59.05328027,0.914915765,245.9293021,2457924.766,57.17361845,0,0.108029562
255,22.2,0.873948344,73575536.0,0,0.236234,3.653,0.402195519,3.589637171,288.3602268,1.246101425,34.50321573,2457979.921,6.73955577,0,0.156150226
256,20.2,24.78308388,57899388.0,4,0.150177,3.754,0.566999523,11.92332146,125.5828605,0.807914389,169.5511301,2457774.41,87.43192531,0,0.3922316335
257,22.6,13.74252349,54237316.0,2,0.0658399,5.819,0.384462679,7.55207646,134.0853234,0.640549365,223.770663,2458108.588,259.6460621,0,0.129880101
258,26.2,8.101973199,24106666.0,4,0.0163424,6.213,0.122825956,9.504144317,237.118661,0.850283141,233.7026099,2458096.981,260.361513,0,0.0247481435
259,21.5,3.796655783,58388412.0,4,0.239855,4.646,0.138091653,7.804912591,90.27375538,1.241110523,221.2258995,2457843.473,89.56849856,0,0.21554731500000002
260,24.9,10.42214982,34727152.0,6,0.0420615,6.246,0.11544361,4.606094916,112.2691544,0.853463339,144.7928664,2457894.197,110.5501194,0,0.045034217
261,20.2,14.11779808,44347540.0,6,0.184462,3.175,0.526239973,22.14157143,196.7702969,1.182668357,181.5849459,2457577.822,105.6226762,0,0.3922316335
262,25.6,10.65758757,37168724.0,6,0.050429,4.715,0.296956867,8.5443056,301.2058807,0.97849638,132.3940465,2458200.603,239.8864081,0,0.0326244065
263,27.1,8.074475349,33781084.0,5,0.0109807,6.54,0.142641786,9.584061344,222.5889717,0.779370956,152.5387018,2457954.804,51.96448672,0,0.016350936
264,19.4,5.970251637,22513096.0,0,0.014081,6.495,0.264792381,1.299779774,178.2269959,0.672777383,14.89636078,2457869.689,147.2845374,1,0.5669472025
265,20.8,28.43142689,62157284.0,6,0.0223565,5.664,0.575141898,32.96837721,252.7712718,0.437502742,239.1063116,2458047.792,315.394784,1,0.2975381215
266,17.5,24.52990141,47891332.0,2,0.318245,2.808,0.592562437,41.08370494,37.88716226,1.095248251,296.5642039,2458366.106,278.2402438,0,1.360011613
267,27.6,15.22961114,8725992.0,5,0.00262576,2.934,0.681140267,4.552909818,217.8391865,0.889459202,223.7746477,2457236.955,161.5285687,0,0.0129880105
268,23.3,16.71907126,37893864.0,6,0.0485347,7.021,0.330027217,4.977297293,143.8828766,0.556000699,102.3412276,2458042.421,305.3478473,0,0.09408981549999999
269,21.8,4.386855641,47091452.0,0,0.275615,3.499,0.432484857,7.669155323,9.640257032,1.268650829,18.12040025,2457696.686,89.59099266,0,0.187733863
270,24.771,14.09411199,28055342.0,6,0.00110762,5.238,0.289846686,9.531888215,51.05078793,0.853311108,252.2569134,2457943.139,42.92242788,0,0.0477906145
271,18.1,21.65529733,61794696.0,0,0.0345132,7.388,0.336776029,3.794750521,188.8616901,0.518177051,59.28970788,2455117.283,230.4371855,1,1.0316743115
272,20.0,25.58073894,58971864.0,1,0.0113181,5.346,0.364724087,22.85879765,62.71807743,0.727975421,91.29045439,2458076.353,299.0540201,1,0.430073434
273,22.8,7.13772866,36623348.0,3,0.113978,6.253,0.224237815,9.498665893,159.7975135,0.743659281,200.041476,2457900.041,105.4934015,0,0.11845206
274,21.2,12.09930917,36304420.0,2,0.150454,5.836,0.175757625,22.73246377,214.2574779,0.853315326,353.2022012,2457865.504,126.3110996,0,0.24748143
275,25.9,12.91011468,15652061.0,6,0.00794797,5.871,0.324899691,4.181620161,44.14761718,0.698428486,107.8931966,2458157.76,212.7041189,0,0.028414670000000003
276,18.3,11.24163261,66573808.0,1,0.013395,6.017,0.468567733,9.91682854,152.4478065,0.525866421,55.04820445,2458083.86,276.5319456,1,0.940898155
277,21.0,4.778850099,47889728.0,0,0.038564,5.002,0.279635655,4.018333579,56.55064069,0.92547106,95.63323116,2457952.376,32.57270984,1,0.271357992
278,21.2,13.2562339,36596396.0,0,0.0282257,7.498,0.410362879,21.46264608,85.62662818,0.447904173,157.5676276,2458046.365,291.7215119,1,0.24748143
279,22.7,18.39653068,47980812.0,7,0.0108586,7.987,0.422594519,17.02388907,41.66169658,0.40889801,186.506997,2458098.77,197.474117,0,0.124034533
280,28.2,3.900040382,14132161.0,4,0.00510293,5.972,0.027140619,1.475543069,46.16888948,0.995402784,341.7634317,2458136.285,230.6902292,0,0.009852413
281,20.1,6.275831773,21298808.0,0,0.108953,3.292,0.549239832,5.841503076,227.4017921,1.085520666,206.8436532,2458631.807,193.5032686,0,0.410716941
282,27.5,9.021500345,59549200.0,6,0.00196446,5.818,0.258735252,17.83523237,290.1799253,0.772220559,272.845385,2457901.772,91.51517739,0,0.013600116
283,26.2,16.6243619,56995192.0,3,0.00516848,6.195,0.163858991,2.320776166,278.588775,0.814432329,274.7220909,2458163.986,192.3818864,0,0.0247481435
284,21.0,10.85225532,43346096.0,2,0.0679351,6.311,0.275789806,19.74382384,58.63805154,0.67993564,225.5447937,2457930.878,75.43067961,0,0.271357992
285,20.5,19.99177998,37966208.0,0,0.0129026,4.277,0.482576336,2.081420509,226.6450614,0.812045026,138.6136549,2458284.581,217.5881607,1,0.341619472
286,22.1,11.73929409,48683492.0,1,0.0113586,5.9,0.556733701,0.848196059,127.062218,0.44619445,186.8452504,2458094.415,268.3465264,1,0.1635093595
287,21.4,15.94108041,62674492.0,1,0.114266,5.05,0.160676417,17.40842963,269.5907587,1.059318314,135.1723582,2458185.61,231.3269249,0,0.225705747
288,21.0,10.21962797,13930307.0,1,0.038891,4.15,0.443505933,5.01261297,146.1467036,0.921265845,251.0305337,2458180.625,276.6528336,1,0.271357992
289,26.6,3.020951207,11215596.0,7,0.0376738,5.562,0.099916927,2.42711889,298.0422246,1.009694708,132.0263554,2457793.389,171.8091178,0,0.020584609
290,23.4,7.717078967,9156581.0,1,0.0278239,6.96,0.301181906,8.4663752,266.708222,0.586252032,29.05896389,2457913.772,111.2459985,0,0.08985507599999999
291,22.3,18.43969686,67241576.0,1,0.14639,6.583,0.374125343,19.80932507,37.51951363,0.555536549,17.49316241,2458059.11,290.9223016,0,0.149122308
292,18.0,15.97869858,45774320.0,1,0.130923,4.138,0.576100293,8.687526233,252.1747602,0.680742189,200.4821424,2457874.849,60.85407119,0,1.080295624
293,19.4,23.36561961,69215600.0,0,0.0820877,6.471,0.392935537,17.6084165,11.23223678,0.550357564,214.0341514,2458064.811,286.5695303,0,0.5669472025
294,21.2,9.253415572,72683488.0,0,0.0192598,5.392,0.210997495,15.78898263,137.6927439,0.911208106,122.7364637,2456997.903,215.1472531,1,0.24748143
295,26.1,16.351481,61480924.0,6,0.029105,6.697,0.229795318,15.57264136,166.6009518,0.676225692,145.5812483,2457861.597,166.4127259,0,0.025914487
296,24.7,5.676601945,25748890.0,2,0.0382611,6.222,0.164453943,3.452676186,100.0634817,0.809299486,335.8989665,2458081.456,276.2959075,0,0.049379037
297,14.5,11.56792646,64580236.0,0,0.0733391,7.289,0.483809928,5.412671029,102.195356,0.406292983,84.68665548,2457885.155,162.8011434,0,5.414303753
298,19.3,7.860510876,54154588.0,0,0.0862996,5.09,0.165720325,15.24749828,138.2910363,1.044372626,37.93216444,2458218.822,206.3662704,0,0.5936666015
299,19.1,15.03828692,15019872.0,1,0.0491135,4.692,0.385497433,17.34562581,281.7348155,0.844459584,134.6121041,2458074.224,314.8943081,1,0.650942484
300,20.1,18.19291614,40979784.0,4,0.239042,5.089,0.45268507,17.75183302,56.90428304,0.667515442,333.6170993,2457797.772,148.3480095,0,0.410716941
301,19.1,15.03822404,15019511.0,1,0.0491136,4.692,0.385497383,17.34563185,281.7347966,0.844459673,134.6121439,2458074.224,314.894246,1,0.650942484
